,AmbienteOut,AmbienteIn,Techo,Piso,Norte,Sur,Este,Oeste,Puerta,Ventana,Qin
0,23.376,20.0,20.0,20.0,18.56703806305502,20.0,20.0,20.0,20.0,20.0,6.24533943241572
1,23.55570794734276,19.21088748907726,19.893030459453747,19.993889262009,18.640106096373298,19.984416825276504,19.98270579372796,19.983708695944546,20.07279635931214,21.63270960833587,10.207290901248928
2,23.735415894685516,19.69240412742989,20.096706052561473,19.989259676157623,18.690248125063384,19.984660486193242,19.978169964449503,19.982070708465894,20.147427405743464,22.288822870488737,10.43255269771988
3,23.951143344709898,19.765769021735537,20.286995004656184,19.986049328246246,18.741571100837966,19.99862073486973,19.984766404413747,19.993349255323352,20.223755273470232,22.559820932114874,10.381308606746801
4,24.167191126279864,19.811809101533512,20.403636079215058,19.983320723278837,18.798406629143592,20.02097120746021,19.99759415095235,20.012540261229027,20.300449239630655,22.670122981373154,10.196169384441976
5,24.5842301316431,19.849558112075755,20.476414978404723,19.980952282916874,18.855419401614874,20.05005751560825,20.015372054699412,20.038266417057567,20.377336430954127,22.71788944126407,9.989069233044622
6,25.00487615797172,19.885220353475145,20.526198465851962,19.978903536198004,18.9047707133626,20.08471773467053,20.03726513058213,20.069602977440713,20.45436006389145,22.741502342718103,9.846830744431358
7,24.699529010238905,19.91990790351016,20.56435968622913,19.977157318811624,18.94734606136756,20.12401307200341,20.062620451260177,20.105813151051667,20.531496806161407,22.755778213634123,9.74722426748326
8,24.374461725987324,19.952214542551403,20.59590786516322,19.97569269486978,18.989292286493217,20.16709805550991,20.090841991662536,20.146222487262172,20.608718413471703,22.766143123014775,9.640811443657785
9,24.45616918576304,19.983190373468247,20.623545409270086,19.9744936733373,19.032241711805746,20.21324572788396,20.121419971183343,20.190247801277888,20.686004052418856,22.77475931551584,9.531519495221971
10,24.552743539736714,20.014872587601825,20.649506978883625,19.973559105242764,19.07414491937281,20.261876776650396,20.153963678404565,20.237429618065683,20.763353975030075,22.78277493787255,9.442002256947069
11,24.464682106289615,20.047547213903435,20.675168287410447,19.972893733477033,19.113240851247348,20.312509944335172,20.188155170291875,20.28738552632661,20.84077661494191,22.790731592595527,9.383042783905507
12,24.368107752315943,20.08056484958812,20.700940688169762,19.97249911610886,19.148869874563704,20.364715064037195,20.223705237097374,20.339765825106884,20.918275783796485,22.79875105151764,9.356944206705778
13,24.46578205753291,20.113503297935434,20.72678135985929,19.972373107987593,19.18095701916956,20.41810416744458,20.260347116493122,20.394246948721005,20.99585004300682,22.806798678111534,9.357916744637384
14,24.57430375426621,20.145690704183725,20.750668458156866,19.97251017847269,19.209648310702654,20.472298837996313,20.297807380134998,20.450461123222816,21.072197547176405,22.79997715579676,9.380397356793342
15,24.92010677718186,20.176699584598875,20.771953435433648,19.97289918957297,19.235763425902512,20.526919505831355,20.335797126849705,20.507992853128307,21.147249290856312,22.786367475785706,9.418959914318835
16,25.28151389566065,20.206790221193113,20.791290611500845,19.97352964819987,19.260335712606565,20.581637405508744,20.374064451743227,20.566475758986513,21.221028509064592,22.770039071808515,9.464448545567738
17,25.038170648464163,20.236052057510456,20.80924244174262,19.97439233160022,19.28419225724909,20.63617328029852,20.41239473057526,20.625594323398335,21.29355944980836,22.75253940925167,9.506710915041902
18,24.748945392491468,20.264265547459594,20.826022848547282,19.975477063439737,19.307954193001887,20.69028275750489,20.450597481814928,20.68506924487885,21.364864255998857,22.734420859347107,9.545333074332895
19,24.903367137981473,20.29200914911868,20.841956851256516,19.97677686469438,19.334804986869994,20.743769233914442,20.488520572230435,20.744670298444415,21.434968821063773,22.715968266936912,9.554591211198757
